pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,t_bucket
consumer-sts-6,skew,B0-R100-20260224-010807_0,5868,5868,97.8,30.0,2947,2002418.871,2003688.973,3.3,30.2,3423.022,482643.0,482278.0,7.99395,334133,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3420
consumer-sts-6,skew,B0-R100-20260224-010807_0,5895,5895,98.25,30.0,2945,2021602.292,2022298.249,3.5,30.2,3453.054,487147.0,486810.0,7.994466,337082,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3450
consumer-sts-6,skew,B0-R100-20260224-010807_0,5854,5854,97.566667,30.0,2907,2040220.091,2040941.462,5.5,30.2,3483.082,491729.0,491381.0,7.994338,339993,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3480
consumer-sts-6,skew,B0-R100-20260224-010807_0,5810,5810,96.833333,30.0,2901,2059234.167,2059962.283,3.6,30.2,3513.094,496276.0,495986.0,7.995325,342896,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3510
consumer-sts-6,skew,B0-R100-20260224-010807_0,5822,5822,97.033333,30.0,2919,2072065.538,2072772.015,3.7,30.2,3543.122,463302.0,462992.0,7.994647,345818,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3540
consumer-sts-6,skew,B0-R100-20260224-010807_0,5869,5869,97.816667,30.0,2947,1940744.522,1941567.232,3.7,30.2,3573.15,467783.0,467451.0,7.994322,348769,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3570
consumer-sts-6,skew,B0-R100-20260224-010807_0,5900,5900,98.333333,30.0,2950,1959603.321,1960341.847,5.8,30.2,3603.178,472252.0,471941.0,7.994732,351723,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3600
consumer-sts-6,skew,B0-R100-20260224-010807_0,5862,5862,97.7,30.0,2909,1978249.851,1978969.57,8.4,30.2,3633.206,476739.0,476396.0,7.994244,354636,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3630
consumer-sts-6,skew,B0-R100-20260224-010807_0,5823,5823,97.05,30.0,2911,1997053.894,1997903.41,8.7,30.2,3663.238,481346.0,481010.0,7.994416,357552,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3660
consumer-sts-6,skew,B0-R100-20260224-010807_0,5862,5862,97.7,30.0,2949,2016086.504,2016843.334,7.4,30.2,3693.266,485841.0,485550.0,7.995208,360504,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3690
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2947,2033963.068,2034681.241,5.7,30.2,3723.294,490366.0,490036.0,7.994616,363455,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3720
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2950,2053093.792,2053824.143,4.6,30.2,3753.324,494876.0,494551.0,7.994746,366409,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3750
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2947,2071338.643,2072586.277,4.4,30.2,3783.355,499365.0,498992.0,7.994024,369360,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3780
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2090194.352,2090905.35,4.4,30.2,3813.382,503818.0,503511.0,7.995125,372312,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3810
consumer-sts-6,skew,B0-R100-20260224-010807_0,5872,5872,97.866667,30.0,2922,2102681.704,2103442.291,4.6,30.2,3843.41,470979.0,470693.0,7.995142,375237,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3840
consumer-sts-6,skew,B0-R100-20260224-010807_0,5811,5811,96.85,30.0,2887,1973147.672,1973933.115,5.3,30.2,3873.438,475564.0,475270.0,7.995054,378128,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3870
consumer-sts-6,skew,B0-R100-20260224-010807_0,5839,5839,97.316667,30.0,2949,1991756.087,1992495.557,6.1,30.2,3903.466,480080.0,479819.0,7.995651,381081,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3900
consumer-sts-6,skew,B0-R100-20260224-010807_0,5901,5901,98.35,30.0,2949,2010346.118,2011106.269,6.1,30.2,3933.494,484549.0,484258.0,7.995196,384034,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3930
consumer-sts-6,skew,B0-R100-20260224-010807_0,5880,5880,98.0,30.0,2928,2029083.651,2029777.829,5.8,30.2,3963.526,489055.0,488759.0,7.995158,386966,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3960
consumer-sts-6,skew,B0-R100-20260224-010807_0,5879,5879,97.983333,30.0,2948,2047544.868,2048283.167,5.6,30.2,3993.556,493597.0,493296.0,7.995122,389919,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,3990
consumer-sts-6,skew,B0-R100-20260224-010807_0,5774,5774,96.233333,30.0,2823,2066566.348,2067360.355,5.6,30.1,4023.588,498162.0,497848.0,7.994957,392746,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4020
consumer-sts-6,skew,B0-R100-20260224-010807_0,5761,5761,96.016667,30.0,2935,2085378.431,2086060.2,5.5,30.2,4053.618,502736.0,502447.0,7.995401,395685,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4050
consumer-sts-6,skew,B0-R100-20260224-010807_0,5806,5806,96.766667,30.0,2868,2104144.595,2104844.52,5.8,30.1,4083.646,507236.0,506884.0,7.994448,398557,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4080
consumer-sts-6,skew,B0-R100-20260224-010807_0,5767,5767,96.116667,30.0,2896,2123214.084,2123999.947,6.0,30.1,4113.674,511950.0,511650.0,7.995312,401457,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4110
consumer-sts-6,skew,B0-R100-20260224-010807_0,5848,5848,97.466667,30.0,2949,2135179.96,2135941.366,6.2,30.1,4143.702,478970.0,478677.0,7.995106,404409,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4140
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2947,2004798.752,2005500.346,6.2,30.1,4173.726,483440.0,483100.0,7.994374,407360,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4170
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2947,2023609.995,2024417.109,6.4,30.1,4203.754,487953.0,487655.0,7.995114,410311,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4200
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2947,2042121.47,2042854.33,5.8,30.1,4233.784,492457.0,492105.0,7.994282,413262,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4230
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2060776.48,2061549.959,6.1,30.1,4263.793,496947.0,496622.0,7.994768,416212,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4260
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,2079592.401,2080326.073,6.0,30.1,4293.822,501456.0,501126.0,7.994735,419164,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4290
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2946,2098378.235,2099142.396,7.9,30.5,4323.836,505994.0,505713.0,7.995557,422113,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4320
consumer-sts-6,skew,B0-R100-20260224-010807_0,5867,5867,97.783333,30.0,2918,2117073.536,2117768.853,6.7,30.7,4353.868,510496.0,510158.0,7.994703,425035,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4350
consumer-sts-6,skew,B0-R100-20260224-010807_0,5868,5868,97.8,30.0,2948,2135415.766,2136156.311,6.2,30.3,4383.898,515058.0,514673.0,7.99402,427987,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4380
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,2154244.138,2154954.361,6.6,30.2,4413.926,519541.0,519149.0,7.993964,430939,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4410
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,2166208.371,2166948.28,6.1,30.2,4443.958,486834.0,486493.0,7.994396,433891,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4440
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2037374.058,2038414.041,6.0,30.1,4473.986,491314.0,490968.0,7.994366,436843,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4470
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,2056348.489,2057105.207,5.5,30.1,4504.014,495777.0,495465.0,7.994965,439795,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4500
consumer-sts-6,skew,B0-R100-20260224-010807_0,5861,5861,97.683333,30.0,2909,2075255.091,2075943.699,5.3,30.3,4534.042,500372.0,500068.0,7.99514,442708,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4530
consumer-sts-6,skew,B0-R100-20260224-010807_0,5858,5858,97.633333,30.0,2946,2093739.053,2094473.257,6.0,30.2,4564.074,504904.0,504540.0,7.994233,445658,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4560
consumer-sts-6,skew,B0-R100-20260224-010807_0,5895,5895,98.25,30.0,2948,2112359.104,2113109.769,5.2,30.1,4594.106,509454.0,509128.0,7.994881,448611,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4590
consumer-sts-6,skew,B0-R100-20260224-010807_0,5719,5719,95.316667,30.0,2769,2131625.085,2132641.918,5.2,30.2,4624.134,514171.0,513867.0,7.99527,451383,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4620
consumer-sts-6,skew,B0-R100-20260224-010807_0,5696,5696,94.933333,30.0,2924,2150185.688,2151195.357,5.4,30.2,4654.162,518704.0,518360.0,7.994694,454311,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4650
consumer-sts-6,skew,B0-R100-20260224-010807_0,5875,5875,97.916667,30.0,2948,2169317.623,2170094.933,5.3,30.1,4684.19,523206.0,522879.0,7.995,457263,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4680
consumer-sts-6,skew,B0-R100-20260224-010807_0,5872,5872,97.866667,30.0,2922,2187766.145,2188749.485,5.6,30.5,4714.218,527634.0,527313.0,7.995133,460188,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4710
consumer-sts-6,skew,B0-R100-20260224-010807_0,5873,5873,97.883333,30.0,2949,2199952.68,2200661.467,5.7,30.1,4744.246,494698.0,494426.0,7.995601,463141,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4740
consumer-sts-6,skew,B0-R100-20260224-010807_0,5902,5902,98.366667,30.0,2949,2070244.071,2071094.171,5.3,30.1,4774.274,499159.0,498851.0,7.995064,466094,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4770
consumer-sts-6,skew,B0-R100-20260224-010807_0,5854,5854,97.566667,30.0,2902,2089230.591,2090010.509,5.1,30.1,4804.302,503653.0,503359.0,7.99533,469000,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4800
consumer-sts-6,skew,B0-R100-20260224-010807_0,5819,5819,96.983333,30.0,2914,2107873.559,2108906.67,4.8,30.1,4834.331,508177.0,507895.0,7.995561,471918,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4830
consumer-sts-6,skew,B0-R100-20260224-010807_0,5819,5819,96.983333,30.0,2903,2126098.845,2126798.168,5.2,30.1,4864.346,512703.0,512328.0,7.994149,474823,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4860
consumer-sts-6,skew,B0-R100-20260224-010807_0,5853,5853,97.55,30.0,2948,2145110.079,2146317.593,5.3,30.1,4894.378,517236.0,516949.0,7.995561,477776,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4890
consumer-sts-6,skew,B0-R100-20260224-010807_0,5895,5895,98.25,30.0,2944,2164314.281,2165084.827,6.5,30.3,4924.385,521791.0,521476.0,7.99517,480722,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4920
consumer-sts-6,skew,B0-R100-20260224-010807_0,5881,5881,98.016667,30.0,2934,2182037.916,2183760.31,5.6,30.3,4954.414,526257.0,525967.0,7.995592,483660,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4950
consumer-sts-6,skew,B0-R100-20260224-010807_0,5885,5885,98.083333,30.0,2926,2201165.4,2202161.826,5.6,30.3,4984.446,528488.0,528202.0,7.995671,486590,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,4980
consumer-sts-6,skew,B0-R100-20260224-010807_0,5850,5850,97.5,30.0,2925,2220281.433,2221091.036,5.7,30.2,5014.477,535254.0,534937.0,7.995262,489516,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5010
consumer-sts-6,skew,B0-R100-20260224-010807_0,5875,5875,97.916667,30.0,2947,2231644.706,2232431.717,5.8,30.1,5044.506,502359.0,502070.0,7.995398,492466,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5040
consumer-sts-6,skew,B0-R100-20260224-010807_0,5896,5896,98.266667,30.0,2946,2102311.478,2103182.412,8.9,30.2,5074.534,506769.0,506426.0,7.994585,495417,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5070
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2950,2121173.588,2121943.324,7.0,30.2,5104.562,509025.0,508699.0,7.994876,498370,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5100
consumer-sts-6,skew,B0-R100-20260224-010807_0,5900,5900,98.333333,30.0,2949,2139802.818,2140535.442,4.9,30.2,5134.594,513595.0,513252.0,7.994657,501322,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5130
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2947,2158868.099,2159615.817,4.6,30.1,5164.625,518078.0,517770.0,7.995244,504273,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5160
consumer-sts-6,skew,B0-R100-20260224-010807_0,5896,5896,98.266667,30.0,2946,2177113.475,2177949.321,4.5,30.1,5194.652,522608.0,522272.0,7.994857,507224,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5190
consumer-sts-6,skew,B0-R100-20260224-010807_0,5860,5860,97.666667,30.0,2911,2196059.105,2197005.792,4.3,30.1,5224.654,527103.0,526771.0,7.994961,510136,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5220
consumer-sts-6,skew,B0-R100-20260224-010807_0,5810,5810,96.833333,30.0,2897,2215095.641,2215859.852,4.2,30.1,5254.682,531665.0,531362.0,7.995441,513036,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5250
consumer-sts-6,skew,B0-R100-20260224-010807_0,5846,5846,97.433333,30.0,2946,2233600.959,2234543.953,4.6,30.1,5284.71,536280.0,535967.0,7.995331,515987,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5280
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2948,2252144.391,2252840.333,4.1,30.1,5314.742,540799.0,540511.0,7.99574,518938,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5310
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2262793.987,2263554.529,6.7,30.2,5344.77,545305.0,544973.0,7.995129,521890,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5340
consumer-sts-6,skew,B0-R100-20260224-010807_0,5900,5900,98.333333,30.0,2950,1865990.507,1867552.613,6.1,30.2,5374.798,448050.0,447726.0,7.994215,524843,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5370
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2946,1885260.543,1886090.002,5.1,30.3,5404.83,452560.0,452260.0,7.994697,527793,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5400
consumer-sts-6,skew,B0-R100-20260224-010807_0,5874,5874,97.9,30.0,2926,1903278.751,1904715.43,4.6,30.3,5434.858,457111.0,456801.0,7.994575,530722,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5430
consumer-sts-6,skew,B0-R100-20260224-010807_0,5875,5875,97.916667,30.0,2947,1922509.581,1923290.588,4.2,30.3,5464.886,461604.0,461301.0,7.994749,533673,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5460
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,1941315.758,1942170.963,4.4,30.3,5494.914,466085.0,465713.0,7.993615,536625,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5490
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,1959896.323,1960634.389,5.5,30.4,5524.942,470622.0,470254.0,7.993744,539577,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5520
consumer-sts-6,skew,B0-R100-20260224-010807_0,5754,5754,95.9,30.0,2803,1978836.595,1979534.684,4.8,30.4,5554.971,475084.0,474767.0,7.994662,542384,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5550
consumer-sts-6,skew,B0-R100-20260224-010807_0,5727,5727,95.45,30.0,2922,1997501.756,1998362.833,4.6,30.3,5585.002,479727.0,479407.0,7.994664,545309,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5580
consumer-sts-6,skew,B0-R100-20260224-010807_0,5872,5872,97.866667,30.0,2948,2016258.828,2016961.523,4.2,30.3,5615.03,484255.0,483970.0,7.995292,548261,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5610
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2027317.283,2028075.878,4.5,30.3,5645.062,488846.0,488566.0,7.995418,551213,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5640
consumer-sts-6,skew,B0-R100-20260224-010807_0,5854,5854,97.566667,30.0,2904,1898693.405,1899461.502,4.3,30.3,5675.09,456043.0,455726.0,7.994439,554121,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5670
consumer-sts-6,skew,B0-R100-20260224-010807_0,5793,5793,96.55,30.0,2887,1917375.286,1918126.846,4.4,30.3,5705.122,460652.0,460317.0,7.994182,557012,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5700
consumer-sts-6,skew,B0-R100-20260224-010807_0,5838,5838,97.3,30.0,2948,1936274.966,1937042.578,4.6,30.3,5735.15,465126.0,464802.0,7.994427,559964,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5730
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2947,1954782.895,1955476.27,4.8,30.3,5765.182,469626.0,469347.0,7.995247,562915,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5760
consumer-sts-6,skew,B0-R100-20260224-010807_0,5896,5896,98.266667,30.0,2947,1973650.047,1974449.334,4.4,30.3,5795.21,474090.0,473824.0,7.995511,565865,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5790
consumer-sts-6,skew,B0-R100-20260224-010807_0,5857,5857,97.616667,30.0,2907,1992246.565,1992997.092,4.6,30.3,5825.238,478637.0,478342.0,7.995069,568776,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5820
consumer-sts-6,skew,B0-R100-20260224-010807_0,5797,5797,96.616667,30.0,2887,2010961.415,2011669.695,4.7,30.3,5855.266,483161.0,482876.0,7.995281,571667,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5850
consumer-sts-6,skew,B0-R100-20260224-010807_0,5778,5778,96.3,30.0,2888,2029695.461,2030557.933,5.1,30.3,5885.294,487777.0,487489.0,7.995277,574559,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5880
consumer-sts-6,skew,B0-R100-20260224-010807_0,5838,5838,97.3,30.0,2947,2048446.266,2049178.94,4.6,30.3,5915.326,492261.0,492000.0,7.995758,577510,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5910
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2948,2059484.428,2060326.75,4.3,30.3,5945.354,496741.0,496460.0,7.995475,580462,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5940
consumer-sts-6,skew,B0-R100-20260224-010807_0,5892,5892,98.2,30.0,2942,1930889.355,1931784.436,7.5,30.3,5975.382,463912.0,463574.0,7.994171,583407,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,5970
consumer-sts-6,skew,B0-R100-20260224-010807_0,5892,5892,98.2,30.0,2948,1948961.991,1949718.563,4.5,30.3,6005.384,468409.0,468013.0,7.993237,586356,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6000
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,1968192.822,1968932.945,4.3,30.3,6035.414,472994.0,472636.0,7.993945,589308,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6030
consumer-sts-6,skew,B0-R100-20260224-010807_0,5899,5899,98.316667,30.0,2948,1986752.899,1987460.048,4.8,30.3,6065.442,477527.0,477192.0,7.994388,592260,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6060
consumer-sts-6,skew,B0-R100-20260224-010807_0,5856,5856,97.6,30.0,2906,2005708.252,2006434.565,6.7,30.4,6095.471,482062.0,481794.0,7.995552,595169,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6090
consumer-sts-6,skew,B0-R100-20260224-010807_0,5799,5799,96.65,30.0,2891,2024832.413,2025512.7,5.8,30.3,6125.502,486621.0,486306.0,7.994821,598064,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6120
consumer-sts-6,skew,B0-R100-20260224-010807_0,5841,5841,97.35,30.0,2947,2043572.809,2044276.597,4.1,30.3,6155.53,491192.0,490892.0,7.995114,601015,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6150
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2062094.54,2062815.823,4.1,30.3,6185.558,495688.0,495330.0,7.994222,603967,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6180
consumer-sts-6,skew,B0-R100-20260224-010807_0,5898,5898,98.3,30.0,2948,2080664.534,2081721.149,4.0,30.3,6215.586,500244.0,499981.0,7.995794,606919,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6210
consumer-sts-6,skew,B0-R100-20260224-010807_0,5897,5897,98.283333,30.0,2947,2091857.443,2092697.761,4.4,30.3,6245.614,467538.0,467265.0,7.995329,609869,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6240
consumer-sts-6,skew,B0-R100-20260224-010807_0,5896,5896,98.266667,30.0,2946,1963408.014,1964181.55,4.1,30.3,6275.642,472095.0,471758.0,7.994289,612819,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6270
consumer-sts-6,skew,B0-R100-20260224-010807_0,5772,5772,96.2,30.0,2823,1982676.439,1983410.563,4.1,30.3,6305.67,476772.0,476505.0,7.99552,615646,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6300
consumer-sts-6,skew,B0-R100-20260224-010807_0,5773,5773,96.216667,30.0,2948,2001144.917,2001916.753,4.3,30.3,6335.698,481210.0,480937.0,7.995461,618598,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6330
consumer-sts-6,skew,B0-R100-20260224-010807_0,5896,5896,98.266667,30.0,2946,2019768.186,2020538.817,4.4,30.3,6365.702,485775.0,485467.0,7.994928,621545,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6360
consumer-sts-6,skew,B0-R100-20260224-010807_0,5842,5842,97.366667,30.0,2893,2038844.06,2039596.368,4.1,30.3,6395.73,490333.0,489996.0,7.994502,624442,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6390
consumer-sts-6,skew,B0-R100-20260224-010807_0,5844,5844,97.4,30.0,2949,2057356.982,2058060.75,4.2,30.3,6425.762,494829.0,494501.0,7.994697,627395,consumer_metrics_run-20260224-010807_consumer-sts-6.csv,6420
consumer-sts-7,skew,B0-R100-20260224-010807_0,221,24,3.683333,30.0,221,1749.796,2641.199,0.0,15.8,30.03,10.0,3.0,2.4,221,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,30
consumer-sts-7,skew,B0-R100-20260224-010807_0,430,24,7.166667,30.0,209,166.161,517.614,41.9,15.8,60.044,2.0,1.0,4.0,430,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,60
consumer-sts-7,skew,B0-R100-20260224-010807_0,459,11,7.65,30.0,250,748.843,1898.634,41.8,15.9,90.074,8.0,2.0,2.0,680,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,90
consumer-sts-7,skew,B0-R100-20260224-010807_0,472,35,7.866667,30.0,222,1436.971,2039.782,42.3,16.0,120.105,8.0,3.0,3.0,902,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,120
consumer-sts-7,skew,B0-R100-20260224-010807_0,431,35,7.183333,30.0,209,959.38,1747.435,42.4,16.3,150.11,10.0,3.0,2.4,1111,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,150
consumer-sts-7,skew,B0-R100-20260224-010807_0,416,27,6.933333,30.0,207,1362.913,1770.736,42.3,15.7,180.14,8.0,3.0,3.0,1318,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,180
consumer-sts-7,skew,B0-R100-20260224-010807_0,434,23,7.233333,30.0,226,333.791,911.623,42.1,15.1,210.167,8.0,5.0,5.0,1544,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,210
consumer-sts-7,skew,B0-R100-20260224-010807_0,475,23,7.916667,30.0,248,1099.485,1669.698,42.0,15.9,240.196,8.0,3.0,3.0,1792,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,240
consumer-sts-7,skew,B0-R100-20260224-010807_0,504,30,8.4,30.0,256,1064.307,1455.51,42.0,15.5,270.213,5.0,1.0,1.6,2048,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,270
consumer-sts-7,skew,B0-R100-20260224-010807_0,495,31,8.25,30.0,239,1023.543,1641.013,42.1,15.5,300.243,2.0,1.0,4.0,2287,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,300
consumer-sts-7,skew,B0-R100-20260224-010807_0,456,33,7.6,30.0,217,1305.69,1631.082,41.7,15.5,330.273,6.0,3.0,4.0,2504,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,330
consumer-sts-7,skew,B0-R100-20260224-010807_0,475,31,7.916667,30.0,258,901.128,1548.786,42.1,15.5,360.303,15.0,5.0,2.666667,2762,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,360
consumer-sts-7,skew,B0-R100-20260224-010807_0,495,33,8.25,30.0,234,1711.541,2305.178,41.9,15.5,390.333,1.0,1.0,8.0,2996,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,390
consumer-sts-7,skew,B0-R100-20260224-010807_0,479,36,7.983333,30.0,245,1098.651,2082.563,41.6,15.5,420.364,7.0,2.0,2.285714,3241,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,420
consumer-sts-7,skew,B0-R100-20260224-010807_0,511,36,8.516667,30.0,266,1038.571,1752.615,40.9,15.6,450.394,12.0,5.0,3.333333,3507,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,450
consumer-sts-7,skew,B0-R100-20260224-010807_0,551,31,9.183333,30.0,283,785.184,1057.696,42.1,15.7,480.424,6.0,3.0,4.0,3790,consumer_metrics_run-20260224-010807_consumer-sts-7.csv,480
