producer_timestamp,latency_sec,msg_rate_per_sec,throughput_KBps,size_bytes
1752722237.8057258,177.7737295231819,19.72731540197172,2.4438719218113993,130.768
1752722357.2252612,131.8334171361923,47.69627635290585,5.920883064085002,130.444
1752722364.3008945,77.96485908222199,180.83004950403125,22.443895474821794,129.896
1752722345.4426715,96.67215111160279,176.2693276253742,21.877573019654797,130.766
1752722219.624721,187.9365043129921,32.87737394759857,4.071628517471801,130.316
1752722227.3459594,212.14974309682847,155.13820788420773,19.250041110145105,130.118
1752722203.6315658,210.17214015245438,27.46793681308901,3.3985159156154006,130.512
1752722210.1292467,230.2777725429535,152.01995365754306,18.8630225698511,130.306
1752722360.7912872,68.43415905237198,94.10132417138468,11.673594030672602,130.034
1752722285.7731645,139.462972779274,71.90586546379953,8.9267869172351,130.16
1752722441.682845,0.36746931982040404,128.2932290499732,15.9296825987722,129.894
1752722328.7062914,113.799750726223,173.22926795596823,21.499870930929802,129.96
1752722271.1894052,151.91240829467773,65.53086913773049,8.1351031784222,130.278
1752722194.5199654,219.64618136501312,10.815198610439674,1.3363804277658,129.942
1752722464.9327583,0.17202866077423096,131.51000370384455,16.3310613366843,130.026
1752722305.324877,117.30479448747634,64.46401017996457,7.994296743799398,130.51
1752722480.0504117,0.3583609890937805,114.32119460115202,14.193165049605994,130.824
1752722189.1070282,154.35046606731416,17.723330154875583,2.1939503677015995,130.736
1752722167.2051678,245.54366902256012,9.281309643831152,1.1421883907428,129.49
1752722419.2892382,18.975043554782868,117.68360669692312,14.613482533257397,130.29
1752722424.5529394,13.641777558803557,120.80663206498767,15.0004067629633,130.084
1752722319.4934194,192.84492858552932,31.571816169699638,3.9177315620241986,130.38
1752722396.415459,39.7276208190918,95.94772484720589,11.910117718592701,130.322
1752722430.061581,8.369194619178772,123.92590725801409,15.388087682833099,130.156
1752722227.0525055,184.25747020053865,36.44076620831225,4.5137575312148,130.268
1752722181.729432,233.11158526563645,16.577292744350277,2.0430724105242004,129.26
1752722324.3624496,94.63520925426484,37.20554816751827,4.6142484630266,129.78
1752722467.0992618,0.3206049132347107,114.20914545758436,14.177887074736699,130.346
1752722369.5464628,255.48929720163346,95.78272812592142,11.880761340581302,129.242
1752722280.2045364,134.65589022779466,16.83936323420557,2.0873658397469006,130.59
1752722474.2303634,0.513457384109497,214.03551031735057,26.569291516963194,129.802
1752722238.428426,195.22744581985472,34.675062630495916,4.294376643499901,129.926
1752722433.2535884,5.818211227416993,125.42831530378206,15.5740123752523,129.802
1752722471.7348244,0.6077027282714844,214.06931780288545,26.5740251432451,129.678
1752722149.6108978,260.5062578883171,1.8940927572993993,0.2323830080423,128.648
1752722385.546914,34.13222244501114,49.32150717603803,6.1195997993752,130.02
1752722323.438192,100.10535209703446,50.39803812113122,6.2566867205902,130.324
1752722419.5239434,14.671654138088225,109.13681916675394,13.5460604311855,130.22
1752722238.8653245,120.76230970954894,43.58098212349323,5.409495391015701,130.656
1752722389.3346465,94.45765555238724,91.40242902731778,11.345402720262497,129.936
1752722274.7269874,149.90908434581758,52.24694302946658,6.476769971445099,130.336
1752722389.4816873,44.80937891483307,144.55641455366793,17.936028096432,130.226
1752722266.125758,106.38206091213226,49.493140319991404,6.1441132884162,130.266
1752722388.883404,40.29254240512848,113.36456002383929,14.0765817620876,130.54
1752722184.5061493,241.79910166883468,82.54669011126688,10.238022038858203,129.558
1752722453.3999484,0.44838943719863894,130.15040653937191,16.161398680059698,130.156
1752722482.3074443,0.44554714107513427,133.58332430324344,16.586890123133198,129.85
1752722468.217097,1.007550585269928,131.63230543559294,16.3458418359614,129.928
1752722400.401729,53.63800443410874,185.32938459706492,23.002282142379805,129.978
1752722365.9590666,74.1541820449829,86.29463127891992,10.7092917245926,129.77
1752722273.421234,127.93442794895172,53.06671910182128,6.588256558254701,130.142
1752722456.8321116,1.371382327079773,212.29276705413142,26.352865874762706,130.312
1752722278.235427,158.13142152881622,164.53846605343955,20.419315335770595,130.194
1752722436.133404,3.1615467729568483,126.98108611364181,15.767053511663693,130.35
1752722420.097535,31.22443422317505,189.77551283563997,23.554214533728405,130.51
1752722338.1273336,91.66594099712371,92.71845037143933,11.508855656304497,130.218
1752722376.0513327,89.63423791742325,83.34060600495744,10.3435687067893,130.272
1752722280.7018774,140.69630358600617,56.62897367167091,7.0298320066772,130.18
1752722405.4669564,30.58747884750366,102.33318362639393,12.705574542528698,130.58
1752722168.005469,227.76112225055695,97.45427447512658,12.0883106903308,130.19
1752722371.7685895,55.12154560375214,54.85370852178049,6.809433461766,129.792
1752722159.9563043,162.45430745649338,3.783067309925735,0.46802729592069986,130.804
1752722281.6527505,151.43861499261857,119.11127094365044,14.777356847559702,129.81
1752722383.8169658,30.106426969051363,108.66434539682972,13.492329909487097,130.49
1752722475.085965,0.5697192254066468,213.80735611837704,26.5407177104724,129.992
1752722235.7251658,135.41525317239763,37.0190363569123,4.593522908694201,130.354
1752722351.7611177,75.08445908880233,81.26194811405692,10.0840872585444,129.974
1752722450.294247,0.3415383777618408,129.39170618676891,16.067263521289004,130.694
1752722387.1161902,50.02291498374939,142.99223169230024,17.741748697314897,129.61
1752722272.937785,161.92606316709518,13.126359762107155,1.6258016568491997,130.108
1752722315.7131734,103.04650155115128,35.46457710385984,4.3987803606333,130.006
1752722310.8428628,105.85340994501114,29.73808652656283,3.6897192744555003,130.482
1752722470.3097265,0.5796236028671264,131.97401757229997,16.388574620920195,130.422
1752722441.4563031,13.381185517311096,203.83712051708287,25.30137115270081,130.338
