t_bucket,throughput,p99_pods_max_ms,p99_pods_med_ms,viol_rate,lag_skew_ratio,true_p99_ms,true_max_ms,true_viol_rate,hot_part_p99_ms,run_id,label,traffic_mode,skew_fraction,skew_partitions,hot_partition,hot_consumer
2700,228.533332,49575.348,1186.5075,0.4439177362893816,3.262585625,1266937.7071619034,1267391.5331363678,0.39436619718309857,1267274.8350286484,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2730,,,,,,1280988.281698227,1282450.2601623535,0.44776119402985076,1281896.4804410934,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2760,,,,,,1295540.193157196,1295807.6462745669,0.5294117647058824,1295693.0235099795,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2790,,,,,,1309743.8161945343,1309794.6434020996,0.43478260869565216,1309780.4416823387,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2820,,,,,,1323407.519235611,1323670.828819275,0.3880597014925373,1323591.0380363464,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2850,,,,,,1336397.5203156471,1336635.3175640106,0.359375,1336563.6009335518,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2880,,,,,,1350826.7981410027,1351580.5759429932,0.5357142857142857,1351265.3597712517,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2910,,,,,,1364505.043013096,1364510.3268623352,0.3783783783783784,1364508.5173249245,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2940,,,,,,1378069.2214369774,1378378.1094551086,0.32894736842105265,1378316.3318514824,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2970,,,,,,1393857.0563101768,1394573.1098651886,0.44594594594594594,1394337.6949977875,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3000,,,,,,1407736.1908912659,1407848.266839981,0.5072463768115942,1407798.821568489,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3030,,,,,,1422171.8784618378,1422246.3431358335,0.36507936507936506,1422224.724359512,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3060,,,,,,1434227.550315857,1435385.549068451,0.4918032786885246,1435057.4494218826,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3090,,,,,,1449403.1886267662,1449507.7140331268,0.328125,1449482.8270316124,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3120,,,,,,1460672.8413581848,1462212.736606598,0.4426229508196721,1461648.1083488464,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3150,,,,,,1475676.4425492287,1476619.1511154177,0.3918918918918919,1476412.5300598147,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3180,,,,,,1492193.072566986,1492450.6962299347,0.5,1492345.9001636505,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3210,,,,,,1504993.6864376068,1504999.3977546692,0.5081967213114754,1504997.0180392265,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3240,,,,,,1519039.8715424538,1519606.7674160004,0.5333333333333333,1519366.5573000908,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3270,,,,,,1533408.0462884903,1533714.0018939972,0.45569620253164556,1533588.481645584,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3300,,,,,,1547931.2976121902,1547955.1401138306,0.4507042253521127,1547947.306149006,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3330,,,,,,1560586.8643951416,1561259.894132614,0.3466666666666667,1561077.9942035673,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3360,,,,,,1573500.704088211,1575765.6466960907,0.3582089552238806,1575285.2043247223,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3390,,,,,,1589925.2475571632,1590143.9328193665,0.38461538461538464,1590064.410905838,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3420,,,,,,1604238.6033105853,1604248.6786842346,0.4,1604245.2748417854,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3450,,,,,,1619240.2691102028,1619343.1260585785,0.43333333333333335,1619311.7459726334,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3480,,,,,,1632406.484298706,1632940.6518936155,0.5,1632750.5244445798,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3510,,,,,,1646374.4328022003,1646535.7637405396,0.5081967213114754,1646468.5425162315,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3540,,,,,,1660020.3421497345,1660497.0030784607,0.40476190476190477,1660353.4305095673,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3570,,,,,,1673623.0138015747,1673652.305841446,0.509090909090909,1673638.744711876,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3600,227.749999,62891.337,1291.04,0.4538602268569338,3.68837525,1688457.7424955368,1688478.69181633,0.5,1688469.3115234375,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3630,,,,,,1701421.074564457,1701491.975069046,0.4375,1701470.5923771858,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3660,,,,,,1716756.5226364136,1716828.3531665802,0.6507936507936508,1716794.7550153732,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3690,,,,,,1729549.6039295197,1729920.0308322906,0.36231884057971014,1729821.9766521454,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3720,,,,,,1743823.4847593307,1744176.3832569122,0.46875,1744025.141043663,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3750,,,,,,1758127.0213413239,1758632.5433254242,0.3972602739726027,1758457.0148587227,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3780,,,,,,1771187.5920057297,1771647.4311351776,0.4788732394366197,1771470.0646138191,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3810,,,,,,1786125.18324852,1786248.4266757965,0.45901639344262296,1786199.1293048859,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3840,,,,,,1800333.186237812,1800551.8972873688,0.4594594594594595,1800471.0041594505,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3870,,,,,,1814710.8009624481,1814745.1152801516,0.4576271186440678,1814732.099504471,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3900,,,,,,1827889.6535515783,1828792.0167446136,0.45454545454545453,1828472.7189993858,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3930,,,,,,1842938.1332302094,1842982.6719760892,0.4246575342465753,1842965.3513526914,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3960,,,,,,1855408.7948608398,1855604.4042110443,0.45454545454545453,1855534.911415577,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
3990,,,,,,1870492.0847702024,1870921.323776245,0.4032258064516129,1870794.6630859373,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4020,,,,,,1881693.815355301,1882965.3770923612,0.47692307692307695,1882488.5414409635,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4050,,,,,,1897701.7205905914,1897873.4197616577,0.38961038961038963,1897828.2357692719,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4080,,,,,,1913555.2857971194,1913571.0105896,0.47368421052631576,1913565.956192017,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4110,,,,,,1924463.3570671082,1924578.7258148196,0.4098360655737705,1924546.038002968,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4140,,,,,,1941305.7462453842,1941389.6815776825,0.421875,1941365.7000541687,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4170,,,,,,1954525.270371437,1955248.3916282651,0.45977011494252873,1954979.3232536314,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4200,,,,,,1969736.6296195984,1969756.863117218,0.4626865671641791,1969749.8120498657,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4230,,,,,,1983126.6018629074,1983142.7710056305,0.4626865671641791,1983136.8913173676,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4260,,,,,,1996644.0360832217,1997170.1831817627,0.4626865671641791,1997002.7727413177,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4290,,,,,,2010950.0629329681,2011124.5801448824,0.38596491228070173,2011065.368947983,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4320,,,,,,2023397.667093277,2023586.1072540283,0.5454545454545454,2023505.8457040787,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4350,,,,,,2035876.8825864792,2037117.0363426208,0.38181818181818183,2036726.6175675392,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4380,,,,,,2051782.3088359833,2051901.696920395,0.4444444444444444,2051869.1365337372,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4410,,,,,,1876465.3131103516,1876477.0755767825,0.463768115942029,1876472.9241180422,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4440,,,,,,1889003.4015989304,1889142.0080661771,0.4852941176470588,1889084.0829753873,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4470,,,,,,1903992.1095371244,1904027.3251533508,0.47126436781609193,1904015.4501199722,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4500,228.216666,77727.215,1115.6625,0.45694880595924925,3.734679625,1916251.6804099085,1917263.1006240845,0.4583333333333333,1916906.9667458534,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4530,,,,,,1928854.2369151115,1931140.012025833,0.4411764705882353,1930287.110865116,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4560,,,,,,1944231.6318273544,1944812.5746250155,0.417910447761194,1944636.531352997,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4590,,,,,,1958968.9113521576,1959019.5348262787,0.4,1959003.7149906158,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4620,,,,,,1971607.497205734,1971643.0826187131,0.3728813559322034,1971633.8794946668,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4650,,,,,,1987234.517929554,1987238.872528076,0.5172413793103449,1987237.115409374,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4680,,,,,,1996888.2410836217,1997725.6298065183,0.3780487804878049,1997467.1764969823,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4710,,,,,,2015039.9787306783,2015353.2972335813,0.5,2015225.4121303556,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4740,,,,,,2029646.1833906176,2029747.286081314,0.4666666666666667,2029719.868402481,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4770,,,,,,2044178.858513832,2044208.9512348173,0.4444444444444444,2044199.483861923,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4800,,,,,,2056871.0757637026,2057256.971359253,0.4528301886792453,2057101.1289072037,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4830,,,,,,2071660.417108536,2071765.4502391813,0.4430379746835443,2071727.746038437,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4860,,,,,,2084509.7847938538,2085427.9680252075,0.3770491803278688,2085137.2100019455,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4890,,,,,,2097293.1614971156,2097876.669645309,0.4153846153846154,2097712.5579786296,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4920,,,,,,2110316.028356552,2110491.9023513794,0.38666666666666666,2110444.368839264,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4950,,,,,,2125715.953092575,2125979.387283325,0.3968253968253968,2125894.4085121155,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
4980,,,,,,2140870.1516199117,2141014.127254486,0.575,2140946.695628166,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5010,,,,,,2049520.9331512451,2049551.4330863955,0.3972602739726027,2049540.4192209244,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5040,,,,,,2064896.7430186274,2065031.9919586184,0.5,2064981.0540461543,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5070,,,,,,2079338.5098695753,2079350.3801822665,0.5,2079345.4194545746,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5100,,,,,,2090045.6385326388,2090474.9891757965,0.5,2090301.0749912262,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5130,,,,,,2105372.996931076,2105499.796152115,0.4657534246575342,2105450.485343933,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5160,,,,,,2118676.1956954002,2118815.5772686005,0.425,2118766.1762046814,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5190,,,,,,2133777.352952957,2134645.2946662903,0.5324675324675324,2134291.265809536,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5220,,,,,,2146106.0345578194,2148046.483755112,0.4878048780487805,2147303.8427042966,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5250,,,,,,2161217.470521927,2162494.9402809143,0.5064935064935064,2161973.8670897484,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5280,,,,,,2175351.959953308,2175763.1471157074,0.4722222222222222,2175624.1542720795,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5310,,,,,,1925838.161289692,1927254.329919815,0.4868421052631579,1926838.920454979,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5340,,,,,,1941470.773768425,1941738.3301258087,0.46875,1941632.1569681168,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5370,,,,,,1955384.1010284424,1955549.894809723,0.49206349206349204,1955485.7165718079,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5400,227.64999999999998,90899.381,1296.8274999999999,0.45823266710593746,3.81264825,1968952.3364305499,1969471.1158275604,0.49295774647887325,1969293.2486057281,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5430,,,,,,1983912.682638168,1983915.442466736,0.4935064935064935,1983914.3893742561,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5460,,,,,,1997972.2473883627,1998068.2501792908,0.38461538461538464,1998036.2492489815,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5490,,,,,,2011340.2201533318,2011526.094913483,0.4473684210526316,2011449.266679287,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5520,,,,,,2018496.5639305115,2018915.803194046,0.39622641509433965,2018835.180258751,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5550,,,,,,2040613.7936663628,2040633.9285373688,0.43103448275862066,2040628.276643753,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5580,,,,,,2053371.2866258624,2054620.611906052,0.4576271186440678,2054211.3501763348,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5610,,,,,,2067690.8879637718,2067744.6088790891,0.36363636363636365,2067728.0793666837,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5640,,,,,,2081918.848361969,2082253.677368164,0.36666666666666664,2082162.8762817383,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5670,,,,,,2094949.8590660095,2095329.99420166,0.42857142857142855,2095197.7732849119,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5700,,,,,,2109510.6000757217,2109665.431499481,0.37037037037037035,2109615.7685899734,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5730,,,,,,2124227.704794407,2124319.920539856,0.5,2124280.615468025,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5760,,,,,,2138546.8867111206,2138714.4441604614,0.4533333333333333,2138657.8369140625,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5790,,,,,,2151224.7088909145,2152045.070886612,0.463768115942029,2151719.3389177322,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5820,,,,,,2165439.77796793,2166945.613861084,0.4166666666666667,2166500.22578001,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5850,,,,,,2180656.7326974873,2180866.860151291,0.5254237288135594,2180790.7795214653,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5880,,,,,,2193527.0111751556,2194990.53645134,0.4626865671641791,2194480.5200672154,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5910,,,,,,2102293.523044586,2104746.9272613525,0.358974358974359,2103982.2298431396,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5940,,,,,,2116275.9575748444,2116407.3865413666,0.37735849056603776,2116369.474339485,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
5970,,,,,,2132460.903377533,2132541.3489341736,0.47692307692307695,2132509.924888611,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6000,,,,,,2147042.948694229,2147244.156122208,0.46153846153846156,2147171.8472027783,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6030,,,,,,2159900.035686493,2160838.4284973145,0.4827586206896552,2160509.1678619385,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6060,,,,,,2172890.970258713,2173907.880783081,0.4339622641509434,2173536.317322254,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6090,,,,,,2187389.9951696396,2187743.868589401,0.2535211267605634,2187678.1492400165,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6120,,,,,,2201943.3940935135,2202653.9738178253,0.44285714285714284,2202396.517395973,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6150,,,,,,2215657.140984535,2215734.2834472656,0.45714285714285713,2215713.041319847,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6180,,,,,,2230701.1994838715,2230788.0642414093,0.4057971014492754,2230758.683514595,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6210,,,,,,1979465.504746437,1979545.3629493716,0.453125,1979517.4759578707,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6240,,,,,,1992899.6754217148,1993088.8574123385,0.43548387096774194,1993026.8305301669,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6270,,,,,,2006886.6055679324,2007077.163934708,0.4576271186440678,2007008.168663979,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6300,226.533334,105701.984,1188.6095,0.45423778693349026,3.3067159999999998,2021298.2765388489,2021458.6889743805,0.36231884057971014,2021411.508846283,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6330,,,,,,2035001.4225769045,2035288.079738617,0.4,2035206.1776924133,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6360,,,,,,2049418.6670303347,2049422.955274582,0.4444444444444444,2049421.4336395264,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6390,,,,,,2063753.856356144,2064095.5884456637,0.39655172413793105,2064005.6589484217,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6420,,,,,,2077027.2359323502,2077094.6893692017,0.44776119402985076,2077069.1388249397,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6450,,,,,,2088984.2675447462,2091957.921743393,0.4065934065934066,2091032.7848815918,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6480,,,,,,2104947.4337029457,2105108.499765396,0.4027777777777778,2105049.517827034,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6510,,,,,,1855177.7740287778,1855232.4550151825,0.43283582089552236,1855217.5420188904,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6540,,,,,,1872673.4693050385,1873251.153230667,0.41333333333333333,1873063.7962818146,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6570,,,,,,1886509.6531677244,1886570.0302124023,0.4,1886552.1057772636,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6600,,,,,,1899683.7287378313,1899715.7723903656,0.38333333333333336,1899704.9101352692,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6630,,,,,,1913461.0345363615,1914658.6215496063,0.36065573770491804,1914379.1845798492,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6660,,,,,,1927018.388328552,1927040.3776168823,0.5384615384615384,1927031.100885868,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6690,,,,,,1942548.6700844765,1942871.8256950376,0.421875,1942769.2366123197,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6720,,,,,,1957012.0332121851,1957876.169681549,0.4107142857142857,1957640.4960989952,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6750,,,,,,1970389.0745544434,1970999.01008606,0.35714285714285715,1970848.7361145022,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6780,,,,,,1985598.2311749458,1985634.3767642973,0.4583333333333333,1985623.1767225263,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
6810,,,,,,2000223.3863425255,2000242.272138596,0.41935483870967744,2000236.0800743105,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
